MOFname,Mof_volume
mof_unit_724,6.1563857751323795e-28
mof_unit_725,3.326698948662898e-28
mof_unit_726,8.658573436037674e-28
mof_unit_727,1.0088682658507794e-27
mof_unit_728,7.2917718752131135e-28
mof_unit_729,4.527918237073432e-28
mof_unit_730,1.1227991320333263e-27
mof_unit_731,8.74902317086498e-28
mof_unit_732,6.576431656781691e-28
mof_unit_733,1.359990463814791e-27
mof_unit_734,9.147658194720155e-28
mof_unit_735,9.008069978480574e-28
mof_unit_736,3.879934459164528e-28
mof_unit_737,3.308832566823607e-28
mof_unit_738,2.4325779774176535e-27
mof_unit_739,7.230563823337693e-28
mof_unit_740,1.138180781488042e-27
mof_unit_741,1.216091046990625e-27
mof_unit_742,1.0523849743985966e-27
mof_unit_743,3.5688907514463524e-28
mof_unit_744,1.0459523985827992e-27
mof_unit_745,1.2504539182792792e-27
mof_unit_746,1.0028592133231895e-27
mof_unit_747,1.1036777471556562e-27
mof_unit_748,1.1078747761970796e-27
mof_unit_749,4.0996283783298335e-28
mof_unit_750,6.388694450043348e-28
mof_unit_751,9.303348152121484e-28
mof_unit_752,1.535064594829517e-27
mof_unit_753,1.1224785283129079e-27
mof_unit_754,6.216512451961898e-28
mof_unit_755,8.738135875091873e-28
mof_unit_756,3.9804102666035305e-28
mof_unit_757,5.48789743795763e-28
mof_unit_758,2.1738940387265355e-28
mof_unit_759,2.049204137248379e-27
mof_unit_760,4.354085677586908e-28
mof_unit_761,8.137784461384538e-28
mof_unit_762,1.5932998901295154e-27
mof_unit_763,4.134813365933035e-28
mof_unit_764,7.414232606115153e-28
mof_unit_765,7.190598926612332e-28
mof_unit_766,6.918530907860069e-28
mof_unit_767,8.450591111680626e-28
mof_unit_768,4.910384718102921e-28
mof_unit_769,8.080601898020601e-28
mof_unit_770,4.747064285410573e-28
mof_unit_771,5.0115207151060635e-28
mof_unit_772,6.833935587848718e-28
mof_unit_773,7.3622227539136315e-28
mof_unit_774,7.012606122366219e-28
mof_unit_775,8.644614842219854e-28
mof_unit_776,8.085659930572266e-28
mof_unit_777,5.487259887050585e-28
mof_unit_778,4.934994926751e-28
mof_unit_779,9.101671311668924e-28
mof_unit_780,8.233750202831647e-28
mof_unit_781,1.5034157400246403e-27
mof_unit_782,5.561770368743768e-28
mof_unit_783,1.002863064781099e-27
mof_unit_784,6.072813225963987e-28
mof_unit_785,6.959911656462379e-28
mof_unit_786,1.4802323388868868e-27
mof_unit_787,1.3168757477911285e-27
mof_unit_788,5.040903450508348e-28
mof_unit_789,3.5575521490418322e-28
mof_unit_790,9.35775726820021e-28
mof_unit_791,1.3832869021588653e-27
mof_unit_792,2.8890778946564007e-28
mof_unit_793,3.618309533118439e-28
mof_unit_794,7.240193801870632e-28
mof_unit_795,8.683099694902823e-28
mof_unit_796,2.838583303626789e-28
mof_unit_797,3.4133048522558457e-28
mof_unit_798,7.097879240638433e-28
mof_unit_799,4.25929258693401e-28
mof_unit_800,1.6778364300039085e-27
mof_unit_801,1.8572358320238104e-27
mof_unit_802,1.5520484298270535e-27
mof_unit_803,5.730082132778418e-28
mof_unit_804,5.533521225732304e-28
mof_unit_805,1.981164638846786e-27
mof_unit_806,7.770523058971134e-28
mof_unit_807,6.246784121497084e-28
mof_unit_808,3.900824017840928e-28
mof_unit_809,6.589557168055851e-28
mof_unit_810,6.294673851334033e-28
mof_unit_811,7.8344170992898135e-28
mof_unit_812,5.780176399635989e-28
mof_unit_813,9.670267542609248e-28
mof_unit_814,2.1086395219098376e-27
mof_unit_815,4.15171592807175e-28
mof_unit_816,9.816550754412557e-28
mof_unit_817,6.245185034070625e-28
mof_unit_818,2.834921908367822e-28
mof_unit_819,8.005978131501077e-28
mof_unit_820,1.2984003950873419e-27
mof_unit_821,3.797844259862378e-28
mof_unit_822,2.5593421223048945e-28
mof_unit_823,6.912331394526362e-28
mof_unit_824,1.0474705161814885e-27
mof_unit_825,1.557771814081088e-27
mof_unit_826,2.887102189000196e-28
mof_unit_827,1.1745557252809116e-27
mof_unit_828,4.768751451015437e-28
mof_unit_829,7.189848102924683e-28
mof_unit_830,6.417041094421505e-28
mof_unit_831,7.565680776813696e-28
mof_unit_832,6.154356212326762e-28
mof_unit_833,5.259327992300474e-28
mof_unit_834,1.1440125033918882e-27
mof_unit_835,8.160588669539474e-28
mof_unit_836,4.675850730719484e-28
mof_unit_837,1.1396840452995046e-27
mof_unit_838,8.252654324945504e-28
mof_unit_839,8.381601103011538e-28
mof_unit_840,6.725331575846022e-28
mof_unit_841,6.104862622617154e-28
mof_unit_842,4.648483736501667e-28
mof_unit_843,8.9041468121208e-28
mof_unit_844,3.2521917509259926e-28
mof_unit_845,5.876702025098381e-28
mof_unit_846,8.347737428144199e-28
mof_unit_847,8.500656696077558e-28
mof_unit_848,3.521041247931834e-28
mof_unit_849,5.4081911479888e-28
mof_unit_850,6.907010054158214e-28
mof_unit_851,5.295884487374016e-28
mof_unit_852,1.9196544684219033e-27
mof_unit_853,8.476760874209674e-28
mof_unit_854,5.865128840513108e-28
mof_unit_855,3.5267725252372915e-28
mof_unit_856,7.5435647614205475e-28
mof_unit_857,6.012240917679522e-28
mof_unit_858,7.225250778672242e-28
mof_unit_859,6.6532240124551135e-28
mof_unit_860,5.835618595365771e-28
mof_unit_861,3.935857148845028e-28
mof_unit_862,6.878533563468527e-28
mof_unit_863,4.0016033292225855e-28
mof_unit_864,7.119374314579297e-28
mof_unit_865,3.9612798187199813e-28
mof_unit_866,1.2506601983973604e-27
mof_unit_867,2.572117514305746e-27
mof_unit_868,7.024317964211511e-28
mof_unit_869,6.324707881130374e-28
mof_unit_870,4.479522462703034e-28
mof_unit_871,9.216533742069925e-28
mof_unit_872,6.594055230023525e-28
mof_unit_873,2.1478472467833484e-27
mof_unit_874,2.5886371260921374e-27
mof_unit_875,9.982479016866535e-28
mof_unit_876,1.9822448630672156e-27
mof_unit_877,8.41285569775523e-28
mof_unit_878,1.1728139401914423e-27
mof_unit_879,7.448720098559507e-28
mof_unit_880,5.857814709976747e-28
mof_unit_881,8.019709878846063e-28
mof_unit_882,1.0012828685721219e-27
mof_unit_883,5.4815770004141585e-28
mof_unit_884,1.1426317712447893e-27
mof_unit_885,8.71398615357497e-28
mof_unit_886,1.646575690867297e-27
mof_unit_887,6.09377693522491e-28
mof_unit_888,2.312539759578159e-27
mof_unit_889,9.91255137447497e-28
mof_unit_890,5.947481070203971e-28
mof_unit_891,8.240044648068731e-28
mof_unit_892,8.233351282327207e-28
mof_unit_893,1.0515997937450968e-27
mof_unit_894,4.039234398372583e-28
mof_unit_895,4.725409310056515e-28
mof_unit_896,4.764437024967871e-28
mof_unit_897,5.3528948252848115e-28
mof_unit_898,1.027782431435658e-27
mof_unit_899,1.3163350176280317e-27
mof_unit_900,3.4891576810929277e-28
mof_unit_901,1.3206078604583755e-27
mof_unit_902,1.0112352553480183e-27
mof_unit_903,4.162578804756753e-28
mof_unit_904,9.546100919207596e-28
mof_unit_905,1.7410159176384908e-27
mof_unit_906,1.0114576024866475e-27
mof_unit_907,4.219602763958208e-28
mof_unit_908,1.6611842165107592e-27
mof_unit_909,6.01951192274554e-28
mof_unit_910,4.60945244265678e-28
mof_unit_911,7.828299898582233e-28
mof_unit_912,1.1444468915852555e-27
mof_unit_913,7.562647141267763e-28
mof_unit_914,5.857684869879862e-28
mof_unit_915,3.877272691005359e-28
mof_unit_916,1.6002996741454476e-27
mof_unit_917,1.1522750649017886e-27
mof_unit_918,5.749767904632247e-27
mof_unit_919,4.1235935016486065e-28
mof_unit_920,1.8869406373411717e-27
mof_unit_921,1.1764695281898534e-27
mof_unit_922,1.2839317218675153e-27
mof_unit_923,3.864178883476378e-28
mof_unit_924,9.174399670220102e-28
mof_unit_925,6.731833957145658e-28
mof_unit_926,8.341961967756473e-28
mof_unit_927,1.588479712627109e-27
mof_unit_928,1.0126405268734226e-27
mof_unit_929,1.2656107117402451e-27
mof_unit_930,1.1227119265395457e-27
mof_unit_931,1.0737712150709028e-27
mof_unit_932,2.692448065165125e-27
mof_unit_933,4.133498506776849e-28
mof_unit_934,1.4984990175905514e-27
mof_unit_935,2.034907882899088e-27
mof_unit_936,1.666109010403692e-27
mof_unit_937,2.230949558849109e-28
mof_unit_938,8.30497144406337e-28
mof_unit_939,4.377282294210347e-28
mof_unit_940,7.455024304687319e-28
mof_unit_941,6.841903036056605e-28
mof_unit_942,1.3248443750276513e-27
mof_unit_943,8.454277894001097e-28
mof_unit_944,5.824183081317115e-28
mof_unit_945,5.786229538771501e-28
mof_unit_946,9.029316227027333e-28
mof_unit_947,5.524069687276093e-28
mof_unit_948,1.227502162632051e-27
mof_unit_949,7.397883562585856e-27
mof_unit_950,1.0013942904173617e-27
mof_unit_951,1.3226727520688118e-27
mof_unit_952,5.915820885143041e-28
mof_unit_953,5.545675612436261e-28
mof_unit_954,4.505980790183456e-28
mof_unit_955,3.96828089979611e-28
mof_unit_956,6.878861907373543e-28
mof_unit_957,7.81966164802775e-28
mof_unit_958,7.070055529394605e-28
mof_unit_959,7.925643947240288e-28
mof_unit_960,4.633009877725394e-28
mof_unit_961,9.181373578454888e-28
mof_unit_962,1.194004761339246e-27
mof_unit_963,1.0710156971855852e-27
mof_unit_964,3.9031896680421552e-28
mof_unit_965,4.783460807659383e-28
mof_unit_966,5.31174402188093e-28
mof_unit_967,1.1355021505777413e-27
mof_unit_968,9.251613983812635e-28
mof_unit_969,5.525245780329665e-28
mof_unit_970,1.67753894378113e-27
mof_unit_971,1.6208432855154658e-27
mof_unit_972,7.140849821792767e-28
mof_unit_973,1.1821584351982335e-27
mof_unit_974,5.031731874218244e-28
mof_unit_975,9.456460969800494e-28
mof_unit_976,8.872163961698304e-28
mof_unit_977,7.373531573025042e-28
mof_unit_978,6.464241645803382e-28
mof_unit_979,9.51344460107901e-28
mof_unit_980,5.057954471688134e-28
mof_unit_981,1.3708692451945966e-27
mof_unit_982,1.798879291014931e-27
mof_unit_983,9.92966401349172e-28
mof_unit_984,5.59092812471028e-28
mof_unit_985,6.833015370327238e-28
mof_unit_986,9.77124914555619e-28
mof_unit_987,5.892545456115325e-28
mof_unit_988,7.228255071176635e-28
mof_unit_989,1.0023986633240956e-27
mof_unit_990,4.572778061440645e-28
mof_unit_991,1.8312665878469663e-27
mof_unit_992,9.739557885285369e-28
mof_unit_993,9.321433612196955e-28
mof_unit_994,6.831417503214318e-28
mof_unit_995,7.486822905942146e-28
mof_unit_996,6.317035615471895e-28
mof_unit_997,3.4355237981785007e-28
mof_unit_998,5.477725088010037e-28
mof_unit_999,5.882841166887311e-28
mof_unit_1000,7.738705381196491e-28
mof_unit_1001,9.07094855584088e-28
mof_unit_1002,1.0932905487285225e-27
mof_unit_1003,1.0475976452793328e-27
mof_unit_1004,6.7364770413337005e-28
mof_unit_1005,1.728684936074659e-27
mof_unit_1006,6.131561632939142e-28
mof_unit_1007,8.941043780716257e-28
mof_unit_1008,8.585427060846664e-28
mof_unit_1009,4.790154920010111e-28
mof_unit_1010,3.0646383798354988e-27
mof_unit_1011,9.536498677676265e-28
mof_unit_1012,3.3501579640649862e-28
mof_unit_1013,5.877438897089877e-28
mof_unit_1014,5.342840496564828e-28
mof_unit_1015,5.287161692767767e-28
mof_unit_1016,1.7711214013703268e-27
mof_unit_1017,1.3783449120329674e-27
mof_unit_1018,9.583645163747362e-28
mof_unit_1019,6.9006009610382985e-28
mof_unit_1020,3.1845468561652626e-28
mof_unit_1021,1.915656241569435e-27
mof_unit_1022,1.9481991279727936e-27
mof_unit_1023,4.8591308461518e-28
mof_unit_1024,3.5414293211073366e-28
mof_unit_1025,1.3090227370998275e-27
mof_unit_1026,3.86924075175565e-28
mof_unit_1027,7.481951571338691e-28
mof_unit_1028,7.82971997971046e-28
mof_unit_1029,1.5659208356048653e-27
mof_unit_1030,1.491723934305993e-27
mof_unit_1031,8.173710042200366e-28
mof_unit_1032,3.681656004304923e-28
mof_unit_1033,9.533335124032692e-28
mof_unit_1034,4.993557802767417e-28
mof_unit_1035,4.251285278129874e-28
mof_unit_1036,9.037612035751565e-28
mof_unit_1037,4.434567074336861e-28
mof_unit_1038,1.1678682245718269e-27
mof_unit_1039,1.486313842113211e-27
mof_unit_1040,2.865506755757602e-27
mof_unit_1041,9.497252739060607e-28
mof_unit_1042,4.321013438656379e-28
mof_unit_1043,5.721093725382266e-28
mof_unit_1044,7.759618591806211e-28
mof_unit_1045,9.536434180743918e-28
mof_unit_1046,9.775520315506282e-28
mof_unit_1047,1.3879464965530203e-27
mof_unit_1048,2.0406300819488195e-27
mof_unit_1049,1.0448546465028798e-27
mof_unit_1050,1.3481864344446833e-27
mof_unit_1051,4.0332991388856564e-28
mof_unit_1052,7.30870098622969e-28
mof_unit_1053,5.228107803490376e-28
mof_unit_1054,7.334526507224199e-28
mof_unit_1055,5.926026008615533e-28
mof_unit_1056,3.51323531712384e-28
mof_unit_1057,9.507428017113304e-28
mof_unit_1058,1.2774370794960169e-27
mof_unit_1059,6.169768153375036e-28
mof_unit_1060,1.0561902814469135e-27
mof_unit_1061,1.8098248543007115e-27
mof_unit_1062,1.0232032489381013e-27
mof_unit_1063,7.394998342990487e-28
mof_unit_1064,5.902448751976643e-28
mof_unit_1065,5.301527504398686e-28
mof_unit_1066,5.051963000846297e-28
mof_unit_1067,9.038951784603074e-28
mof_unit_1068,1.2232768322298383e-27
mof_unit_1069,2.156002802445046e-27
mof_unit_1070,1.3636363715631094e-27
mof_unit_1071,2.6768225970762327e-28
mof_unit_1072,6.809096955013802e-28
mof_unit_1073,6.013079627802176e-28
mof_unit_1074,4.257703937143717e-28
mof_unit_1075,6.66784216637774e-28
mof_unit_1076,1.944483948133669e-27
mof_unit_1077,8.63083213741317e-28
mof_unit_1078,2.30381348598785e-28
mof_unit_1079,1.0152040554589663e-27
mof_unit_1080,1.2530961421836073e-27
mof_unit_1081,1.2690162560133762e-27
mof_unit_1082,7.192704154207245e-28
mof_unit_1083,5.085077819836335e-28
mof_unit_1084,7.494976406055341e-28
mof_unit_1085,1.9827931623250455e-27
mof_unit_1086,1.02978667238247e-27
mof_unit_1087,4.0070021560528596e-27
mof_unit_1088,1.6004016509505695e-27
mof_unit_1089,1.1627936398704884e-27
mof_unit_1090,4.882421109556554e-28
mof_unit_1091,9.224110556911475e-28
mof_unit_1092,9.598255526141891e-28
mof_unit_1093,1.7111435451372337e-27
mof_unit_1094,1.6160270036408893e-27
mof_unit_1095,1.6085858864988762e-27
mof_unit_1096,4.804255416598255e-28
mof_unit_1097,1.932230369404182e-27
mof_unit_1098,1.8933164348253315e-27
mof_unit_1099,9.663293052605045e-28
mof_unit_1100,9.425660569320541e-28
mof_unit_1101,4.959560797329843e-28
mof_unit_1102,1.0764964457472052e-27
mof_unit_1103,1.1159613399000145e-27
mof_unit_1104,8.622526350891746e-28
mof_unit_1105,2.1356497077154553e-27
mof_unit_1106,7.008843369696831e-28
mof_unit_1107,7.4632519536379085e-28
mof_unit_1108,1.6743590964415923e-27
mof_unit_1109,1.5884879699460622e-27
mof_unit_1110,4.472013155411076e-28
mof_unit_1111,5.104210794958541e-28
mof_unit_1112,3.7944545970565434e-28
mof_unit_1113,5.217966901692402e-28
mof_unit_1114,7.893244664163228e-28
mof_unit_1115,7.6425779416262e-28
mof_unit_1116,5.048659238711973e-28
mof_unit_1117,2.2185812289091392e-27
mof_unit_1118,1.3413712629515512e-27
mof_unit_1119,9.78691780152201e-28
mof_unit_1120,3.6310515883362567e-28
mof_unit_1121,1.558447690827178e-27
mof_unit_1122,3.840595491532066e-28
mof_unit_1123,1.2107226634366905e-27
mof_unit_1124,5.732046764773992e-28
mof_unit_1125,1.5969842611850937e-27
mof_unit_1126,7.367249720231337e-28
mof_unit_1127,6.125468726616037e-28
mof_unit_1128,1.3344337766486776e-27
mof_unit_1129,4.796467721061193e-27
mof_unit_1130,7.811129531277018e-28
mof_unit_1131,1.1530767808557693e-27
mof_unit_1132,9.556835952008016e-28
mof_unit_1133,6.555025585286164e-28
mof_unit_1134,9.626232556375557e-28
mof_unit_1135,5.166081120228323e-28
mof_unit_1136,1.1362820294394305e-27
mof_unit_1137,4.0349164879494732e-28
mof_unit_1138,1.3542291764145417e-27
mof_unit_1139,1.1568019088486206e-27
mof_unit_1140,9.655649206936356e-28
mof_unit_1141,1.8389700505087862e-27
mof_unit_1142,7.415910094694648e-28
mof_unit_1143,6.32886896937842e-28
mof_unit_1144,5.198974801813626e-28
mof_unit_1145,6.987032223473532e-28
mof_unit_1146,6.531699846517771e-28
mof_unit_1147,6.3209914426199336e-28
mof_unit_1148,4.285606416117911e-28
mof_unit_1149,1.4331490887469908e-27
mof_unit_1150,9.540714800014117e-28
mof_unit_1151,6.8269238899655265e-28
mof_unit_1152,4.222484981516246e-28
mof_unit_1153,1.2302231563061969e-27
mof_unit_1154,5.768182251138778e-28
mof_unit_1155,1.8023063029548302e-27
mof_unit_1156,4.719268416175784e-28
mof_unit_1157,1.06143175032748e-27
mof_unit_1158,1.3660260654471369e-27
mof_unit_1159,9.42195106249295e-28
mof_unit_1160,9.025213766834561e-28
mof_unit_1161,7.144736428110714e-28
mof_unit_1162,1.010862351348628e-27
mof_unit_1163,4.718894636663877e-28
mof_unit_1164,3.1171506197305222e-28
mof_unit_1165,5.921569867976593e-28
mof_unit_1166,4.804581463471013e-28
mof_unit_1167,6.873805432834094e-28
mof_unit_1168,8.392558713835889e-28
mof_unit_1169,3.4129329253868918e-28
mof_unit_1170,9.85773640037642e-28
mof_unit_1171,8.764642888370052e-28
mof_unit_1172,1.1585844881618342e-27
mof_unit_1173,4.457555777875543e-28
mof_unit_1174,3.54736446385483e-28
mof_unit_1175,8.8684035578968e-28
mof_unit_1176,5.776342348102793e-28
mof_unit_1177,1.4372996223986884e-27
mof_unit_1178,1.2342259396351632e-27
mof_unit_1179,5.573485152035467e-28
mof_unit_1180,7.961810809991133e-28
mof_unit_1181,1.343688443015836e-27
mof_unit_1182,3.020876619164902e-27
mof_unit_1183,1.5534118671760061e-27
mof_unit_1184,1.4366044475438332e-27
mof_unit_1185,1.0576549102369532e-27
mof_unit_1186,9.731378997129918e-28
mof_unit_1187,1.0706384150899662e-27
mof_unit_1188,1.6319052259563984e-27
mof_unit_1189,5.368438262682049e-28
mof_unit_1190,3.3583809411335554e-28
mof_unit_1191,7.044654828654194e-28
mof_unit_1192,3.8492997651317178e-28
mof_unit_1193,5.491970386873546e-28
mof_unit_1194,6.9501687651485995e-28
mof_unit_1195,6.533440660268567e-28
mof_unit_1196,4.367293844546174e-28
mof_unit_1197,5.263098375385245e-28
mof_unit_1198,5.341562474055786e-28
mof_unit_1199,1.527234752369189e-27
mof_unit_1200,5.771171430898758e-28
mof_unit_1201,4.281758796022147e-28
mof_unit_1202,9.211750108098368e-28
mof_unit_1203,1.211238925638818e-27
mof_unit_1204,5.367872110348705e-28
mof_unit_1205,5.39868078836283e-27
mof_unit_1206,1.5438946615325785e-27
mof_unit_1207,6.065061101140229e-28
mof_unit_1208,1.9262909381873222e-27
mof_unit_1209,3.659758309005692e-28
mof_unit_1210,1.0341107759075031e-27
mof_unit_1211,1.1040770229973458e-27
mof_unit_1212,9.627915756959804e-28
mof_unit_1213,4.946486726921283e-28
mof_unit_1214,9.045242842023944e-28
mof_unit_1215,6.436443016894839e-28
mof_unit_1216,5.23633961719722e-28
mof_unit_1217,2.2738669613754037e-27
mof_unit_1218,2.7020107132229662e-27
mof_unit_1219,4.234888492371649e-28
mof_unit_1220,6.7739379908550055e-28
mof_unit_1221,6.495506691781974e-28
mof_unit_1222,5.138749677114483e-28
mof_unit_1223,6.045160529010905e-28
mof_unit_1224,4.879367145820083e-28
mof_unit_1225,4.338114547707059e-28
mof_unit_1226,3.9339290376314346e-28
mof_unit_1227,5.340708371270974e-28
mof_unit_1228,6.533360583490374e-28
mof_unit_1229,4.871296007977174e-28
mof_unit_1230,1.7369823166520223e-27
mof_unit_1231,2.4262651840342433e-28
mof_unit_1232,1.7824035610993142e-27
mof_unit_1233,5.432593718837783e-28
mof_unit_1234,9.312201427259124e-28
mof_unit_1235,4.8026419550765295e-28
mof_unit_1236,7.009971325320997e-28
mof_unit_1237,6.547226786742176e-28
mof_unit_1238,4.065141491269055e-27
mof_unit_1239,5.536515524426837e-28
mof_unit_1240,7.193505692103374e-28
mof_unit_1241,9.958439537219354e-28
mof_unit_1242,1.135199230875117e-27
mof_unit_1243,9.471705040869618e-28
mof_unit_1244,4.44264445888231e-28
mof_unit_1245,7.485595714365936e-28
mof_unit_1246,1.2072121009358945e-27
mof_unit_1247,8.601015712621333e-28
mof_unit_1248,7.485580034512723e-28
mof_unit_1249,6.055518409013024e-28
mof_unit_1250,6.329397339661624e-28
mof_unit_1251,4.042222299522982e-28
mof_unit_1252,7.604525548849588e-28
mof_unit_1253,1.939156998959538e-27
mof_unit_1254,2.5239160555299323e-27
mof_unit_1255,1.560649793392151e-27
mof_unit_1256,2.535039230139944e-27
mof_unit_1257,1.2720704993913663e-27
mof_unit_1258,8.690518218159942e-28
mof_unit_1259,3.8644594977373885e-28
mof_unit_1260,7.337659555071214e-28
mof_unit_1261,6.337628141732094e-28
mof_unit_1262,6.786884903570573e-28
mof_unit_1263,4.2243388378773955e-28
mof_unit_1264,5.545516193649482e-28
mof_unit_1265,5.039037832577469e-28
mof_unit_1266,5.913264202593534e-28
mof_unit_1267,2.6191210038388183e-27
mof_unit_1268,8.719342670075188e-28
mof_unit_1269,8.433269186893273e-28
mof_unit_1270,2.7671309962693448e-28
mof_unit_1271,1.1284737714039128e-27
mof_unit_1272,1.171068278480161e-27
mof_unit_1273,4.052541059227828e-28
